job_name,req_mem,req_cpus,req_gpus,req_duration,actual_duration,submission_time,start_time,end_time,ran_on
job385,10000000,1,0,82800,8,1609535748,1609544281,1609544289,computeNode1
job386,10000000,1,0,82800,9,1609535748,1609544281,1609544290,computeNode1
job384,10000000,1,0,82800,9,1609535748,1609544281,1609544290,computeNode3
job383,10000000,1,0,82800,12,1609535748,1609544289,1609544301,computeNode1
job382,10000000,1,0,82800,12,1609535748,1609544290,1609544302,computeNode1
job381,10000000,1,0,82800,12,1609535748,1609544290,1609544302,computeNode3
job380,10000000,1,0,82800,12,1609535748,1609544301,1609544313,computeNode1
job472,10000000,1,0,82800,8,1609543881,1609544313,1609544321,computeNode1
job37,90000000,6,0,1123200,1123208,1608421448,1608421448,1609544648,computeNode2
job38,90000000,6,0,1123200,1123202,1608421780,1608421780,1609544980,computeNode2
job390,5000000,20,0,43200,833,1609536759,1609544281,1609545114,computeNode1
job398,4000000,1,0,345600,2751,1609539250,1609542507,1609545258,computeNode4
job378,10000000,1,0,82800,987,1609535748,1609544303,1609545290,computeNode3
job379,10000000,1,0,82800,991,1609535748,1609544303,1609545294,computeNode1
job394,4000000,1,0,345600,4165,1609539248,1609541512,1609545677,computeNode4
job325,20000000,1,0,82800,3975,1609529586,1609541877,1609545852,computeNode4
job396,4000000,1,0,345600,4133,1609539249,1609541877,1609546010,computeNode4
job395,4000000,1,0,345600,4873,1609539248,1609541512,1609546385,computeNode4
job471,10000000,1,0,82800,8,1609543881,1609547215,1609547223,computeNode1
job470,10000000,1,0,82800,8,1609543881,1609547215,1609547223,computeNode1
job469,10000000,1,0,82800,8,1609543881,1609547215,1609547223,computeNode2
job397,4000000,1,0,345600,4122,1609539250,1609543881,1609548003,computeNode4
job468,10000000,1,0,82800,814,1609543881,1609547215,1609548029,computeNode3
job467,10000000,1,0,82800,800,1609543881,1609547330,1609548130,computeNode1
job399,4000000,1,0,345600,3963,1609539251,1609544281,1609548244,computeNode1
job466,10000000,1,0,82800,1520,1609543881,1609547330,1609548850,computeNode1
job465,10000000,1,0,82800,1528,1609543881,1609547330,1609548858,computeNode2
job306,70000000,16,0,10800,4787,1609519430,1609544281,1609549068,computeNode1
job464,10000000,1,0,82800,991,1609543881,1609548218,1609549209,computeNode1
job463,10000000,1,0,82800,997,1609543881,1609548218,1609549215,computeNode3
job537,10000000,1,0,86400,30,1609547215,1609549319,1609549349,computeNode2
job536,10000000,1,0,86400,30,1609547215,1609549349,1609549379,computeNode2
job535,10000000,1,0,86400,30,1609547215,1609550016,1609550046,computeNode2
job534,10000000,1,0,86400,30,1609547215,1609550205,1609550235,computeNode2
job401,4000000,1,0,345600,3161,1609539252,1609547215,1609550376,computeNode1
job533,10000000,1,0,86400,30,1609547215,1609550352,1609550382,computeNode2
job402,4000000,1,0,345600,3190,1609539253,1609547215,1609550405,computeNode4
job400,4000000,1,0,345600,3353,1609539252,1609547215,1609550568,computeNode1
job777,1000000,1,0,84600,6,1609550846,1609550846,1609550852,computeNode1
job795,1000000,1,0,84600,8,1609550846,1609550846,1609550854,computeNode4
job797,1000000,1,0,84600,9,1609550846,1609550846,1609550855,computeNode2
job779,1000000,1,0,84600,10,1609550846,1609550846,1609550856,computeNode2
job793,1000000,1,0,84600,11,1609550846,1609550846,1609550857,computeNode2
job783,1000000,1,0,84600,12,1609550846,1609550846,1609550858,computeNode1
job791,1000000,1,0,84600,13,1609550846,1609550846,1609550859,computeNode1
job785,1000000,1,0,84600,14,1609550846,1609550846,1609550860,computeNode1
job792,1000000,1,0,84600,16,1609550846,1609550846,1609550862,computeNode2
job773,1000000,1,0,84600,25,1609550846,1609550846,1609550871,computeNode1
job790,1000000,1,0,84600,25,1609550846,1609550846,1609550871,computeNode5
job798,1000000,1,0,84600,41,1609550846,1609550846,1609550887,computeNode4
job784,1000000,1,0,84600,54,1609550846,1609550846,1609550900,computeNode1
job771,1000000,1,0,84600,67,1609550846,1609550846,1609550913,computeNode1
job781,1000000,1,0,84600,75,1609550846,1609550846,1609550921,computeNode1
job794,1000000,1,0,84600,117,1609550846,1609550846,1609550963,computeNode5
job789,1000000,1,0,84600,134,1609550846,1609550846,1609550980,computeNode2
job39,90000000,6,0,1036800,1036820,1608514202,1608514202,1609551002,computeNode3
job40,90000000,6,0,1036800,1036810,1608514392,1608514392,1609551192,computeNode3
job403,4000000,1,0,345600,2916,1609539254,1609548342,1609551258,computeNode1
job41,96000000,6,0,1036800,1036812,1608514539,1608514539,1609551339,computeNode4
job404,4000000,1,0,345600,3784,1609539254,1609548218,1609552002,computeNode4
job405,4000000,1,0,345600,2713,1609539255,1609549319,1609552032,computeNode1
job42,84000000,6,0,1036800,1036809,1608515480,1608515480,1609552280,computeNode4
job407,4000000,1,0,345600,3175,1609539256,1609549319,1609552494,computeNode1
job43,120000000,8,0,1036800,1036822,1608515766,1608515766,1609552566,computeNode5
job44,102000000,6,0,1036800,1036812,1608515866,1608515866,1609552666,computeNode5
job45,102000000,6,0,1036800,1036803,1608515997,1608515997,1609552797,bigMemNode1
job46,120000000,8,0,1036800,1036803,1608516127,1608516127,1609552927,bigMemNode1
job47,84000000,6,0,1036800,1036801,1608516328,1608516328,1609553128,bigMemNode1
job48,96000000,8,0,1036800,1036823,1608516427,1608516427,1609553227,bigMemNode2
job87,32000000,32,0,864000,513828,1609039644,1609039644,1609553472,computeNode4
job49,280000000,14,0,1036800,1036814,1608516676,1608516676,1609553476,bigMemNode2
job800,4000000,1,0,28800,3,1609554105,1609554105,1609554108,computeNode1
job778,1000000,1,0,84600,4,1609550846,1609554105,1609554109,computeNode1
job786,1000000,1,0,84600,6,1609550846,1609554105,1609554111,computeNode1
job557,10000000,1,0,86400,6,1609547330,1609554105,1609554111,bigMemNode1
job556,10000000,1,0,86400,6,1609547330,1609554105,1609554111,bigMemNode1
job787,1000000,1,0,84600,7,1609550846,1609554105,1609554112,computeNode1
job552,10000000,1,0,86400,9,1609547330,1609554105,1609554114,bigMemNode1
job548,10000000,1,0,86400,9,1609547330,1609554105,1609554114,bigMemNode2
job547,10000000,1,0,86400,9,1609547330,1609554105,1609554114,bigMemNode2
job551,10000000,1,0,86400,9,1609547330,1609554105,1609554114,bigMemNode1
job553,10000000,1,0,86400,10,1609547330,1609554105,1609554115,bigMemNode2
job550,10000000,1,0,86400,10,1609547330,1609554105,1609554115,bigMemNode2
job549,10000000,1,0,86400,10,1609547330,1609554105,1609554115,bigMemNode2
job555,10000000,1,0,86400,10,1609547330,1609554105,1609554115,bigMemNode1
job554,10000000,1,0,86400,10,1609547330,1609554105,1609554115,bigMemNode1
job780,1000000,1,0,84600,11,1609550846,1609554105,1609554116,computeNode1
job568,10000000,1,0,86400,11,1609547598,1609554105,1609554116,bigMemNode2
job567,10000000,1,0,86400,11,1609547598,1609554105,1609554116,bigMemNode2
job540,10000000,1,0,86400,13,1609547330,1609554105,1609554118,bigMemNode2
job539,10000000,1,0,86400,13,1609547330,1609554105,1609554118,bigMemNode2
job541,10000000,1,0,86400,13,1609547330,1609554105,1609554118,bigMemNode2
job782,1000000,1,0,84600,14,1609550846,1609554105,1609554119,computeNode1
job545,10000000,1,0,86400,14,1609547330,1609554105,1609554119,bigMemNode2
job538,10000000,1,0,86400,14,1609547330,1609554105,1609554119,bigMemNode2
job542,10000000,1,0,86400,14,1609547330,1609554105,1609554119,bigMemNode2
job546,10000000,1,0,86400,14,1609547330,1609554105,1609554119,bigMemNode2
job543,10000000,1,0,86400,14,1609547330,1609554105,1609554119,bigMemNode2
job544,10000000,1,0,86400,14,1609547330,1609554105,1609554119,bigMemNode2
job560,10000000,1,0,86400,15,1609547598,1609554105,1609554120,bigMemNode2
job566,10000000,1,0,86400,15,1609547598,1609554105,1609554120,bigMemNode2
job559,10000000,1,0,86400,16,1609547598,1609554105,1609554121,bigMemNode2
job563,10000000,1,0,86400,16,1609547598,1609554105,1609554121,bigMemNode2
job564,10000000,1,0,86400,16,1609547598,1609554105,1609554121,bigMemNode2
job562,10000000,1,0,86400,16,1609547598,1609554105,1609554121,bigMemNode2
job531,10000000,1,0,86400,30,1609547215,1609554105,1609554135,computeNode4
job527,10000000,1,0,86400,30,1609547215,1609554105,1609554135,bigMemNode1
job530,10000000,1,0,86400,30,1609547215,1609554105,1609554135,computeNode4
job529,10000000,1,0,86400,30,1609547215,1609554105,1609554135,computeNode5
job528,10000000,1,0,86400,30,1609547215,1609554105,1609554135,computeNode5
job532,10000000,1,0,86400,30,1609547215,1609554105,1609554135,computeNode2
job525,10000000,1,0,86400,32,1609547215,1609554105,1609554137,bigMemNode1
job526,10000000,1,0,86400,32,1609547215,1609554105,1609554137,bigMemNode1
job523,10000000,1,0,86400,32,1609547215,1609554105,1609554137,bigMemNode1
job522,10000000,1,0,86400,32,1609547215,1609554105,1609554137,bigMemNode1
job524,10000000,1,0,86400,33,1609547215,1609554105,1609554138,bigMemNode1
job519,10000000,1,0,86400,33,1609547215,1609554105,1609554138,bigMemNode1
job518,10000000,1,0,86400,33,1609547215,1609554105,1609554138,bigMemNode1
job521,10000000,1,0,86400,33,1609547215,1609554105,1609554138,bigMemNode1
job520,10000000,1,0,86400,33,1609547215,1609554105,1609554138,bigMemNode1
job788,1000000,1,0,84600,73,1609550846,1609554105,1609554178,computeNode1
job601,10000000,1,0,86400,5,1609547645,1609554195,1609554200,bigMemNode1
job600,10000000,1,0,86400,5,1609547645,1609554195,1609554200,bigMemNode1
job576,10000000,1,0,86400,8,1609547598,1609554195,1609554203,bigMemNode1
job577,10000000,1,0,86400,8,1609547598,1609554195,1609554203,computeNode5
job621,10000000,1,0,86400,9,1609547772,1609554195,1609554204,bigMemNode2
job620,10000000,1,0,86400,9,1609547772,1609554195,1609554204,bigMemNode2
job622,10000000,1,0,86400,10,1609547772,1609554195,1609554205,bigMemNode2
job569,10000000,1,0,86400,11,1609547598,1609554195,1609554206,computeNode4
job573,10000000,1,0,86400,11,1609547598,1609554195,1609554206,bigMemNode1
job571,10000000,1,0,86400,11,1609547598,1609554195,1609554206,bigMemNode1
job570,10000000,1,0,86400,11,1609547598,1609554195,1609554206,bigMemNode1
job572,10000000,1,0,86400,11,1609547598,1609554195,1609554206,bigMemNode1
job575,10000000,1,0,86400,11,1609547598,1609554195,1609554206,bigMemNode1
job597,10000000,1,0,86400,11,1609547645,1609554195,1609554206,bigMemNode1
job592,10000000,1,0,86400,11,1609547645,1609554195,1609554206,bigMemNode2
job594,10000000,1,0,86400,11,1609547645,1609554195,1609554206,bigMemNode2
job593,10000000,1,0,86400,11,1609547645,1609554195,1609554206,bigMemNode2
job591,10000000,1,0,86400,11,1609547645,1609554195,1609554206,bigMemNode1
job595,10000000,1,0,86400,11,1609547645,1609554195,1609554206,bigMemNode1
job599,10000000,1,0,86400,11,1609547645,1609554195,1609554206,bigMemNode1
job598,10000000,1,0,86400,11,1609547645,1609554195,1609554206,bigMemNode1
job574,10000000,1,0,86400,12,1609547598,1609554195,1609554207,bigMemNode1
job596,10000000,1,0,86400,12,1609547645,1609554195,1609554207,bigMemNode2
job619,10000000,1,0,86400,14,1609547772,1609554195,1609554209,bigMemNode2
job617,10000000,1,0,86400,14,1609547772,1609554195,1609554209,bigMemNode2
job618,10000000,1,0,86400,14,1609547772,1609554195,1609554209,bigMemNode2
job624,10000000,1,0,86400,14,1609547772,1609554195,1609554209,bigMemNode2
job623,10000000,1,0,86400,14,1609547772,1609554195,1609554209,bigMemNode2
job625,10000000,1,0,86400,14,1609547772,1609554195,1609554209,bigMemNode2
job561,10000000,1,0,86400,15,1609547598,1609554195,1609554210,computeNode4
job584,10000000,1,0,86400,15,1609547645,1609554195,1609554210,bigMemNode2
job582,10000000,1,0,86400,15,1609547645,1609554195,1609554210,bigMemNode2
job590,10000000,1,0,86400,15,1609547645,1609554195,1609554210,bigMemNode2
job587,10000000,1,0,86400,15,1609547645,1609554195,1609554210,bigMemNode1
job583,10000000,1,0,86400,15,1609547645,1609554195,1609554210,bigMemNode1
job775,1000000,1,0,84600,106,1609550846,1609554105,1609554211,computeNode1
job558,10000000,1,0,86400,16,1609547598,1609554195,1609554211,computeNode2
job565,10000000,1,0,86400,16,1609547598,1609554195,1609554211,computeNode5
job586,10000000,1,0,86400,16,1609547645,1609554195,1609554211,bigMemNode2
job585,10000000,1,0,86400,16,1609547645,1609554195,1609554211,bigMemNode2
job589,10000000,1,0,86400,16,1609547645,1609554195,1609554211,bigMemNode2
job588,10000000,1,0,86400,16,1609547645,1609554195,1609554211,bigMemNode2
job613,10000000,1,0,86400,19,1609547772,1609554195,1609554214,bigMemNode2
job609,10000000,1,0,86400,20,1609547772,1609554195,1609554215,bigMemNode2
job637,10000000,1,0,86400,5,1609547838,1609554244,1609554249,bigMemNode1
job645,10000000,1,0,86400,5,1609547838,1609554244,1609554249,bigMemNode1
job644,10000000,1,0,86400,5,1609547838,1609554244,1609554249,bigMemNode1
job639,10000000,1,0,86400,5,1609547838,1609554244,1609554249,bigMemNode1
job638,10000000,1,0,86400,5,1609547838,1609554244,1609554249,bigMemNode1
job636,10000000,1,0,86400,5,1609547838,1609554244,1609554249,bigMemNode2
job643,10000000,1,0,86400,5,1609547838,1609554244,1609554249,bigMemNode1
job642,10000000,1,0,86400,5,1609547838,1609554244,1609554249,bigMemNode1
job641,10000000,1,0,86400,5,1609547838,1609554244,1609554249,bigMemNode1
job640,10000000,1,0,86400,5,1609547838,1609554244,1609554249,bigMemNode1
job628,10000000,1,0,86400,6,1609547838,1609554244,1609554250,bigMemNode2
job627,10000000,1,0,86400,6,1609547838,1609554244,1609554250,bigMemNode2
job626,10000000,1,0,86400,6,1609547838,1609554244,1609554250,bigMemNode2
job634,10000000,1,0,86400,6,1609547838,1609554244,1609554250,bigMemNode2
job631,10000000,1,0,86400,6,1609547838,1609554244,1609554250,bigMemNode2
job630,10000000,1,0,86400,6,1609547838,1609554244,1609554250,bigMemNode2
job632,10000000,1,0,86400,6,1609547838,1609554244,1609554250,bigMemNode2
job635,10000000,1,0,86400,6,1609547838,1609554244,1609554250,bigMemNode2
job629,10000000,1,0,86400,6,1609547838,1609554244,1609554250,bigMemNode1
job633,10000000,1,0,86400,6,1609547838,1609554244,1609554250,bigMemNode1
job662,10000000,1,0,86400,8,1609547901,1609554244,1609554252,bigMemNode2
job660,10000000,1,0,86400,8,1609547901,1609554244,1609554252,bigMemNode2
job661,10000000,1,0,86400,8,1609547901,1609554244,1609554252,bigMemNode2
job653,10000000,1,0,86400,8,1609547901,1609554244,1609554252,bigMemNode2
job649,10000000,1,0,86400,9,1609547901,1609554244,1609554253,bigMemNode2
job659,10000000,1,0,86400,11,1609547901,1609554244,1609554255,bigMemNode2
job656,10000000,1,0,86400,11,1609547901,1609554244,1609554255,bigMemNode2
job658,10000000,1,0,86400,11,1609547901,1609554244,1609554255,bigMemNode2
job664,10000000,1,0,86400,11,1609547901,1609554244,1609554255,bigMemNode2
job665,10000000,1,0,86400,11,1609547901,1609554244,1609554255,bigMemNode2
job657,10000000,1,0,86400,11,1609547901,1609554244,1609554255,bigMemNode2
job663,10000000,1,0,86400,11,1609547901,1609554244,1609554255,bigMemNode2
job655,10000000,1,0,86400,12,1609547901,1609554244,1609554256,bigMemNode2
job616,10000000,1,0,86400,15,1609547772,1609554244,1609554259,computeNode4
job615,10000000,1,0,86400,15,1609547772,1609554244,1609554259,computeNode4
job614,10000000,1,0,86400,19,1609547772,1609554244,1609554263,computeNode5
job608,10000000,1,0,86400,19,1609547772,1609554244,1609554263,bigMemNode1
job606,10000000,1,0,86400,19,1609547772,1609554244,1609554263,bigMemNode1
job607,10000000,1,0,86400,19,1609547772,1609554244,1609554263,bigMemNode1
job612,10000000,1,0,86400,19,1609547772,1609554244,1609554263,computeNode5
job611,10000000,1,0,86400,19,1609547772,1609554244,1609554263,bigMemNode1
job610,10000000,1,0,86400,19,1609547772,1609554244,1609554263,bigMemNode1
job677,10000000,1,0,86400,6,1609547935,1609554307,1609554313,bigMemNode1
job683,10000000,1,0,86400,6,1609547935,1609554307,1609554313,bigMemNode1
job682,10000000,1,0,86400,6,1609547935,1609554307,1609554313,bigMemNode1
job680,10000000,1,0,86400,6,1609547935,1609554307,1609554313,bigMemNode1
job678,10000000,1,0,86400,6,1609547935,1609554307,1609554313,bigMemNode1
job681,10000000,1,0,86400,6,1609547935,1609554307,1609554313,bigMemNode1
job670,10000000,1,0,86400,7,1609547935,1609554307,1609554314,bigMemNode2
job702,10000000,1,0,86400,7,1609547974,1609554307,1609554314,bigMemNode2
job700,10000000,1,0,86400,7,1609547974,1609554307,1609554314,bigMemNode2
job668,10000000,1,0,86400,7,1609547935,1609554307,1609554314,bigMemNode2
job701,10000000,1,0,86400,7,1609547974,1609554307,1609554314,bigMemNode2
job666,10000000,1,0,86400,7,1609547935,1609554307,1609554314,bigMemNode2
job674,10000000,1,0,86400,7,1609547935,1609554307,1609554314,bigMemNode2
job671,10000000,1,0,86400,7,1609547935,1609554307,1609554314,bigMemNode2
job673,10000000,1,0,86400,7,1609547935,1609554307,1609554314,bigMemNode1
job648,10000000,1,0,86400,9,1609547901,1609554307,1609554316,bigMemNode1
job647,10000000,1,0,86400,9,1609547901,1609554307,1609554316,bigMemNode1
job679,10000000,1,0,86400,9,1609547935,1609554307,1609554316,bigMemNode1
job652,10000000,1,0,86400,9,1609547901,1609554307,1609554316,computeNode5
job651,10000000,1,0,86400,10,1609547901,1609554307,1609554317,computeNode5
job650,10000000,1,0,86400,10,1609547901,1609554307,1609554317,bigMemNode1
job676,10000000,1,0,86400,10,1609547935,1609554307,1609554317,bigMemNode1
job685,10000000,1,0,86400,10,1609547935,1609554307,1609554317,bigMemNode1
job684,10000000,1,0,86400,10,1609547935,1609554307,1609554317,bigMemNode1
job646,10000000,1,0,86400,11,1609547901,1609554307,1609554318,bigMemNode1
job667,10000000,1,0,86400,11,1609547935,1609554307,1609554318,bigMemNode2
job672,10000000,1,0,86400,11,1609547935,1609554307,1609554318,bigMemNode2
job675,10000000,1,0,86400,11,1609547935,1609554307,1609554318,bigMemNode2
job669,10000000,1,0,86400,11,1609547935,1609554307,1609554318,bigMemNode1
job654,10000000,1,0,86400,12,1609547901,1609554307,1609554319,computeNode4
job696,10000000,1,0,86400,14,1609547974,1609554307,1609554321,bigMemNode2
job690,10000000,1,0,86400,14,1609547974,1609554307,1609554321,bigMemNode2
job704,10000000,1,0,86400,14,1609547974,1609554307,1609554321,bigMemNode2
job698,10000000,1,0,86400,14,1609547974,1609554307,1609554321,bigMemNode2
job705,10000000,1,0,86400,14,1609547974,1609554307,1609554321,bigMemNode2
job699,10000000,1,0,86400,14,1609547974,1609554307,1609554321,bigMemNode2
job689,10000000,1,0,86400,15,1609547974,1609554307,1609554322,bigMemNode2
job688,10000000,1,0,86400,15,1609547974,1609554307,1609554322,bigMemNode2
job692,10000000,1,0,86400,15,1609547974,1609554307,1609554322,bigMemNode2
job693,10000000,1,0,86400,15,1609547974,1609554307,1609554322,bigMemNode2
job686,10000000,1,0,86400,15,1609547974,1609554307,1609554322,bigMemNode2
job772,1000000,1,0,84600,262,1609550846,1609554105,1609554367,computeNode1
job694,10000000,1,0,86400,14,1609547974,1609554381,1609554395,computeNode5
job697,10000000,1,0,86400,14,1609547974,1609554381,1609554395,bigMemNode1
job703,10000000,1,0,86400,14,1609547974,1609554381,1609554395,bigMemNode1
job691,10000000,1,0,86400,15,1609547974,1609554381,1609554396,computeNode5
job687,10000000,1,0,86400,15,1609547974,1609554381,1609554396,bigMemNode1
job695,10000000,1,0,86400,15,1609547974,1609554381,1609554396,bigMemNode1
job774,1000000,1,0,84600,463,1609550846,1609554105,1609554568,computeNode1
job776,1000000,1,0,84600,739,1609550846,1609554105,1609554844,computeNode1
job805,4000000,1,0,90000,137,1609555028,1609555028,1609555165,computeNode1
job796,1000000,1,0,84600,4336,1609550846,1609550846,1609555182,computeNode4
job283,256000000,1,0,342000,1396,1609511174,1609554381,1609555777,bigMemNode1
job426,4000000,1,0,345600,1703,1609539270,1609554381,1609556084,bigMemNode2
job414,4000000,1,0,345600,1827,1609539262,1609554381,1609556208,computeNode4
job408,4000000,1,0,345600,2193,1609539257,1609554105,1609556298,computeNode3
job420,4000000,1,0,345600,2091,1609539266,1609554381,1609556472,bigMemNode1
job410,4000000,1,0,345600,2361,1609539259,1609554195,1609556556,computeNode1
job415,4000000,1,0,345600,2372,1609539262,1609554307,1609556679,computeNode4
job409,4000000,1,0,345600,2592,1609539258,1609554105,1609556697,computeNode5
job406,4000000,1,0,345600,2954,1609539256,1609554105,1609557059,computeNode1
job432,4000000,1,0,345600,2245,1609539275,1609555028,1609557273,bigMemNode1
job424,4000000,1,0,345600,3204,1609539269,1609554381,1609557585,bigMemNode2
job421,4000000,1,0,345600,3222,1609539267,1609554381,1609557603,bigMemNode1
job422,4000000,1,0,345600,3230,1609539267,1609554381,1609557611,bigMemNode1
job416,4000000,1,0,345600,3289,1609539263,1609554381,1609557670,computeNode4
job411,4000000,1,0,345600,3503,1609539259,1609554195,1609557698,computeNode1
job431,4000000,1,0,345600,2940,1609539275,1609555028,1609557968,bigMemNode1
job419,4000000,1,0,345600,3626,1609539265,1609554381,1609558007,bigMemNode1
job428,4000000,1,0,345600,3174,1609539273,1609555028,1609558202,bigMemNode1
job423,4000000,1,0,345600,3828,1609539268,1609554381,1609558209,bigMemNode1
job429,4000000,1,0,345600,3193,1609539273,1609555028,1609558221,computeNode5
job418,4000000,1,0,345600,3942,1609539264,1609554381,1609558323,bigMemNode1
job427,4000000,1,0,345600,4057,1609539271,1609554381,1609558438,bigMemNode2
